"SCHOOL_NAME","SCHOOL_YEAR","race_df","magnet","traditional","total_race","total_school","pct_race","pct_magnet","pct_traditional","dominant_race","STEM","ARTS","IB","MEDICAL","CAREER_TECH","ENVIRONMENTAL","num_programs","pct_free","pct_nonfree","diversity"
"Leto High School ",2025,"Black",14,90,104,1818,0.0572057205720572,0.134615384615385,0.865384615384615,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.635013779566335
"Leto High School ",2025,"Hispanic",221,1300,1521,1818,0.836633663366337,0.145299145299145,0.854700854700855,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.635013779566335
"Leto High School ",2025,"Multiracial",0,20,20,1818,0.011001100110011,0,1,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.635013779566335
"MEDICAL ACADEMY AT D.W. WATERS",2023,"White",0,0,0,28,0,NA,NA,"Hispanic",0,0,0,0,0,0,0,1,0,0.670008977827427
"MEDICAL ACADEMY AT D.W. WATERS",2023,"Asian",0,0,0,28,0,NA,NA,"Hispanic",0,0,0,0,0,0,0,1,0,0.670008977827427
"MEDICAL ACADEMY AT D.W. WATERS",2023,"Black",0,11,11,28,0.392857142857143,0,1,"Hispanic",0,0,0,0,0,0,0,1,0,0.670008977827427
"MEDICAL ACADEMY AT D.W. WATERS",2023,"Hispanic",17,0,17,28,0.607142857142857,1,0,"Hispanic",0,0,0,0,0,0,0,1,0,0.670008977827427
"MEDICAL ACADEMY AT D.W. WATERS",2023,"Multiracial",0,0,0,28,0,NA,NA,"Hispanic",0,0,0,0,0,0,0,1,0,0.670008977827427
"MIDDLETON HIGH SCHOOL",2020,"White",166,24,190,1476,0.128726287262873,0.873684210526316,0.126315789473684,"Black",1,0,0,1,1,0,3,0.664204163868368,0.335795836131632,1.35740327808534
"MIDDLETON HIGH SCHOOL",2020,"Asian",232,0,232,1476,0.157181571815718,1,0,"Black",1,0,0,1,1,0,3,0.664204163868368,0.335795836131632,1.35740327808534
"MIDDLETON HIGH SCHOOL",2020,"Black",116,592,708,1476,0.479674796747967,0.163841807909605,0.836158192090395,"Black",1,0,0,1,1,0,3,0.664204163868368,0.335795836131632,1.35740327808534
"MIDDLETON HIGH SCHOOL",2020,"Hispanic",136,148,284,1476,0.192411924119241,0.47887323943662,0.52112676056338,"Black",1,0,0,1,1,0,3,0.664204163868368,0.335795836131632,1.35740327808534
"MIDDLETON HIGH SCHOOL",2020,"Multiracial",42,20,62,1476,0.0420054200542005,0.67741935483871,0.32258064516129,"Black",1,0,0,1,1,0,3,0.664204163868368,0.335795836131632,1.35740327808534
"MIDDLETON HIGH SCHOOL",2021,"White",146,31,177,1416,0.125,0.824858757062147,0.175141242937853,"Black",1,0,0,1,1,0,3,0.635980323260717,0.364019676739283,1.36796903115685
"MIDDLETON HIGH SCHOOL",2021,"Asian",231,10,241,1416,0.170197740112994,0.95850622406639,0.04149377593361,"Black",1,0,0,1,1,0,3,0.635980323260717,0.364019676739283,1.36796903115685
"MIDDLETON HIGH SCHOOL",2021,"Black",114,545,659,1416,0.465395480225989,0.17298937784522,0.82701062215478,"Black",1,0,0,1,1,0,3,0.635980323260717,0.364019676739283,1.36796903115685
"MIDDLETON HIGH SCHOOL",2021,"Hispanic",130,152,282,1416,0.199152542372881,0.460992907801418,0.539007092198582,"Black",1,0,0,1,1,0,3,0.635980323260717,0.364019676739283,1.36796903115685
"MIDDLETON HIGH SCHOOL",2021,"Multiracial",36,21,57,1416,0.0402542372881356,0.631578947368421,0.368421052631579,"Black",1,0,0,1,1,0,3,0.635980323260717,0.364019676739283,1.36796903115685
"MIDDLETON HIGH SCHOOL",2022,"White",142,36,178,1455,0.12233676975945,0.797752808988764,0.202247191011236,"Black",1,0,0,1,1,0,3,1,0,1.35915996264316
"MIDDLETON HIGH SCHOOL",2022,"Asian",229,11,240,1455,0.164948453608247,0.954166666666667,0.0458333333333333,"Black",1,0,0,1,1,0,3,1,0,1.35915996264316
"MIDDLETON HIGH SCHOOL",2022,"Black",119,572,691,1455,0.474914089347079,0.172214182344428,0.827785817655572,"Black",1,0,0,1,1,0,3,1,0,1.35915996264316
"MIDDLETON HIGH SCHOOL",2022,"Hispanic",124,162,286,1455,0.196563573883162,0.433566433566434,0.566433566433566,"Black",1,0,0,1,1,0,3,1,0,1.35915996264316
"MIDDLETON HIGH SCHOOL",2022,"Multiracial",32,28,60,1455,0.0412371134020619,0.533333333333333,0.466666666666667,"Black",1,0,0,1,1,0,3,1,0,1.35915996264316
"MIDDLETON HIGH SCHOOL",2023,"White",131,29,160,1482,0.107962213225371,0.81875,0.18125,"Black",1,0,0,1,1,0,3,1,0,1.36236897903399
"MIDDLETON HIGH SCHOOL",2023,"Asian",288,13,301,1482,0.203103913630229,0.956810631229236,0.0431893687707641,"Black",1,0,0,1,1,0,3,1,0,1.36236897903399
"MIDDLETON HIGH SCHOOL",2023,"Black",106,574,680,1482,0.458839406207827,0.155882352941176,0.844117647058824,"Black",1,0,0,1,1,0,3,1,0,1.36236897903399
"MIDDLETON HIGH SCHOOL",2023,"Hispanic",110,175,285,1482,0.192307692307692,0.385964912280702,0.614035087719298,"Black",1,0,0,1,1,0,3,1,0,1.36236897903399
"MIDDLETON HIGH SCHOOL",2023,"Multiracial",33,23,56,1482,0.0377867746288799,0.589285714285714,0.410714285714286,"Black",1,0,0,1,1,0,3,1,0,1.36236897903399
"Medical Academy at D.W. Waters",2024,"White",16,0,16,80,0.2,1,0,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03562388946641
"Medical Academy at D.W. Waters",2024,"Asian",0,0,0,80,0,NA,NA,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03562388946641
"Medical Academy at D.W. Waters",2024,"Black",25,0,25,80,0.3125,1,0,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03562388946641
"Medical Academy at D.W. Waters",2024,"Hispanic",39,0,39,80,0.4875,1,0,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03562388946641
"Medical Academy at D.W. Waters",2024,"Multiracial",0,0,0,80,0,NA,NA,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03562388946641
"Medical Academy at D.W. Waters ",2025,"White",11,0,11,102,0.107843137254902,1,0,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.9560075847248
"Medical Academy at D.W. Waters ",2025,"Asian",0,0,0,102,0,NA,NA,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.9560075847248
"Medical Academy at D.W. Waters ",2025,"Black",41,0,41,102,0.401960784313726,1,0,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.9560075847248
"Medical Academy at D.W. Waters ",2025,"Hispanic",50,0,50,102,0.490196078431373,1,0,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.9560075847248
"Medical Academy at D.W. Waters ",2025,"Multiracial",0,0,0,102,0,NA,NA,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.9560075847248
"Middleton High School",2024,"White",126,27,153,1645,0.0930091185410334,0.823529411764706,0.176470588235294,"Black",0,0,0,0,0,0,0,NA,NA,1.36127359482575
"Middleton High School",2024,"Asian",358,10,368,1645,0.22370820668693,0.972826086956522,0.0271739130434783,"Black",0,0,0,0,0,0,0,NA,NA,1.36127359482575
"Middleton High School",2024,"Black",117,610,727,1645,0.441945288753799,0.160935350756534,0.839064649243466,"Black",0,0,0,0,0,0,0,NA,NA,1.36127359482575
"Middleton High School",2024,"Hispanic",122,216,338,1645,0.205471124620061,0.36094674556213,0.63905325443787,"Black",0,0,0,0,0,0,0,NA,NA,1.36127359482575
"Middleton High School",2024,"Multiracial",32,27,59,1645,0.0358662613981763,0.542372881355932,0.457627118644068,"Black",0,0,0,0,0,0,0,NA,NA,1.36127359482575
"Middleton High School ",2025,"White",102,17,119,1420,0.0838028169014085,0.857142857142857,0.142857142857143,"Black",0,0,0,0,0,0,0,NA,NA,1.40143706210188
"Middleton High School ",2025,"Asian",392,11,403,1420,0.283802816901408,0.972704714640198,0.0272952853598015,"Black",0,0,0,0,0,0,0,NA,NA,1.40143706210188
"Middleton High School ",2025,"Black",110,464,574,1420,0.404225352112676,0.191637630662021,0.808362369337979,"Black",0,0,0,0,0,0,0,NA,NA,1.40143706210188
"Middleton High School ",2025,"Hispanic",90,170,260,1420,0.183098591549296,0.346153846153846,0.653846153846154,"Black",0,0,0,0,0,0,0,NA,NA,1.40143706210188
"Middleton High School ",2025,"Multiracial",32,22,54,1420,0.0380281690140845,0.592592592592593,0.407407407407407,"Black",0,0,0,0,0,0,0,NA,NA,1.40143706210188
"ROBINSON HIGH SCHOOL",2020,"White",300,384,684,1427,0.479327259985985,0.43859649122807,0.56140350877193,"White",0,0,1,0,0,0,1,0.460893854748603,0.539106145251397,1.38964383327751
"ROBINSON HIGH SCHOOL",2020,"Asian",85,43,128,1427,0.0896986685353889,0.6640625,0.3359375,"White",0,0,1,0,0,0,1,0.460893854748603,0.539106145251397,1.38964383327751
"ROBINSON HIGH SCHOOL",2020,"Black",16,188,204,1427,0.142957252978276,0.0784313725490196,0.92156862745098,"White",0,0,1,0,0,0,1,0.460893854748603,0.539106145251397,1.38964383327751
"ROBINSON HIGH SCHOOL",2020,"Hispanic",73,199,272,1427,0.190609670637701,0.268382352941176,0.731617647058823,"White",0,0,1,0,0,0,1,0.460893854748603,0.539106145251397,1.38964383327751
"ROBINSON HIGH SCHOOL",2020,"Multiracial",46,93,139,1427,0.0974071478626489,0.330935251798561,0.669064748201439,"White",0,0,1,0,0,0,1,0.460893854748603,0.539106145251397,1.38964383327751
"ROBINSON HIGH SCHOOL",2021,"White",280,354,634,1337,0.474195961106956,0.441640378548896,0.558359621451104,"White",0,0,1,0,0,0,1,0.399103139013453,0.600896860986547,1.39591547625455
"ROBINSON HIGH SCHOOL",2021,"Asian",82,47,129,1337,0.0964846671652954,0.635658914728682,0.364341085271318,"White",0,0,1,0,0,0,1,0.399103139013453,0.600896860986547,1.39591547625455
"ROBINSON HIGH SCHOOL",2021,"Black",22,169,191,1337,0.142857142857143,0.115183246073298,0.884816753926702,"White",0,0,1,0,0,0,1,0.399103139013453,0.600896860986547,1.39591547625455
"ROBINSON HIGH SCHOOL",2021,"Hispanic",72,187,259,1337,0.193717277486911,0.277992277992278,0.722007722007722,"White",0,0,1,0,0,0,1,0.399103139013453,0.600896860986547,1.39591547625455
"ROBINSON HIGH SCHOOL",2021,"Multiracial",41,83,124,1337,0.0927449513836948,0.330645161290323,0.669354838709677,"White",0,0,1,0,0,0,1,0.399103139013453,0.600896860986547,1.39591547625455
"ROBINSON HIGH SCHOOL",2022,"White",275,332,607,1282,0.473478939157566,0.453047775947282,0.546952224052718,"White",0,0,1,0,0,0,1,0.43213728549142,0.56786271450858,1.38165412042594
"ROBINSON HIGH SCHOOL",2022,"Asian",77,36,113,1282,0.0881435257410296,0.68141592920354,0.31858407079646,"White",0,0,1,0,0,0,1,0.43213728549142,0.56786271450858,1.38165412042594
"ROBINSON HIGH SCHOOL",2022,"Black",20,157,177,1282,0.138065522620905,0.112994350282486,0.887005649717514,"White",0,0,1,0,0,0,1,0.43213728549142,0.56786271450858,1.38165412042594
"ROBINSON HIGH SCHOOL",2022,"Hispanic",82,194,276,1282,0.215288611544462,0.297101449275362,0.702898550724638,"White",0,0,1,0,0,0,1,0.43213728549142,0.56786271450858,1.38165412042594
"ROBINSON HIGH SCHOOL",2022,"Multiracial",37,72,109,1282,0.0850234009360374,0.339449541284404,0.660550458715596,"White",0,0,1,0,0,0,1,0.43213728549142,0.56786271450858,1.38165412042594
"ROBINSON HIGH SCHOOL",2023,"White",270,346,616,1276,0.482758620689655,0.438311688311688,0.561688311688312,"White",0,0,1,0,0,0,1,1,0,1.36250695833449
"ROBINSON HIGH SCHOOL",2023,"Asian",67,25,92,1276,0.0721003134796238,0.728260869565217,0.271739130434783,"White",0,0,1,0,0,0,1,1,0,1.36250695833449
"ROBINSON HIGH SCHOOL",2023,"Black",23,158,181,1276,0.141849529780564,0.12707182320442,0.87292817679558,"White",0,0,1,0,0,0,1,1,0,1.36250695833449
"ROBINSON HIGH SCHOOL",2023,"Hispanic",87,188,275,1276,0.21551724137931,0.316363636363636,0.683636363636364,"White",0,0,1,0,0,0,1,1,0,1.36250695833449
"ROBINSON HIGH SCHOOL",2023,"Multiracial",39,73,112,1276,0.0877742946708464,0.348214285714286,0.651785714285714,"White",0,0,1,0,0,0,1,1,0,1.36250695833449
"Robinson High School",2024,"White",301,383,684,1463,0.467532467532468,0.440058479532164,0.559941520467836,"White",0,0,0,0,0,0,0,NA,NA,1.35992316039354
"Robinson High School",2024,"Asian",65,32,97,1463,0.0663021189336979,0.670103092783505,0.329896907216495,"White",0,0,0,0,0,0,0,NA,NA,1.35992316039354
"Robinson High School",2024,"Black",25,174,199,1463,0.136021872863978,0.125628140703518,0.874371859296482,"White",0,0,0,0,0,0,0,NA,NA,1.35992316039354
"Robinson High School",2024,"Hispanic",92,268,360,1463,0.24606971975393,0.255555555555556,0.744444444444444,"White",0,0,0,0,0,0,0,NA,NA,1.35992316039354
"Robinson High School",2024,"Multiracial",45,78,123,1463,0.0840738209159262,0.365853658536585,0.634146341463415,"White",0,0,0,0,0,0,0,NA,NA,1.35992316039354
"Robinson High School ",2025,"White",301,357,658,1411,0.466335931963147,0.457446808510638,0.542553191489362,"White",0,0,0,0,0,0,0,NA,NA,1.36552948684377
"Robinson High School ",2025,"Asian",62,25,87,1411,0.0616583982990787,0.71264367816092,0.28735632183908,"White",0,0,0,0,0,0,0,NA,NA,1.36552948684377
"Robinson High School ",2025,"Black",22,164,186,1411,0.131821403260099,0.118279569892473,0.881720430107527,"White",0,0,0,0,0,0,0,NA,NA,1.36552948684377
"Robinson High School ",2025,"Hispanic",93,249,342,1411,0.242381289865344,0.271929824561404,0.728070175438597,"White",0,0,0,0,0,0,0,NA,NA,1.36552948684377
"Robinson High School ",2025,"Multiracial",52,86,138,1411,0.0978029766123317,0.376811594202899,0.623188405797101,"White",0,0,0,0,0,0,0,NA,NA,1.36552948684377
"SLIGH MIDDLE SCHOOL",2020,"White",23,24,47,579,0.0811744386873921,0.48936170212766,0.51063829787234,"Black",0,0,0,0,0,0,0,0.957912457912458,0.0420875420875421,0.920133542228699
"SLIGH MIDDLE SCHOOL",2020,"Asian",0,0,0,579,0,NA,NA,"Black",0,0,0,0,0,0,0,0.957912457912458,0.0420875420875421,0.920133542228699
"SLIGH MIDDLE SCHOOL",2020,"Black",108,256,364,579,0.6286701208981,0.296703296703297,0.703296703296703,"Black",0,0,0,0,0,0,0,0.957912457912458,0.0420875420875421,0.920133542228699
"SLIGH MIDDLE SCHOOL",2020,"Hispanic",94,64,158,579,0.272884283246978,0.594936708860759,0.40506329113924,"Black",0,0,0,0,0,0,0,0.957912457912458,0.0420875420875421,0.920133542228699
"SLIGH MIDDLE SCHOOL",2020,"Multiracial",0,10,10,579,0.0172711571675302,0,1,"Black",0,0,0,0,0,0,0,0.957912457912458,0.0420875420875421,0.920133542228699
"SLIGH MIDDLE SCHOOL",2021,"White",26,18,44,526,0.0836501901140684,0.590909090909091,0.409090909090909,"Black",0,0,0,0,0,0,0,0.963031423290203,0.0369685767097967,0.864520929606763
"SLIGH MIDDLE SCHOOL",2021,"Asian",0,0,0,526,0,NA,NA,"Black",0,0,0,0,0,0,0,0.963031423290203,0.0369685767097967,0.864520929606763
"SLIGH MIDDLE SCHOOL",2021,"Black",98,228,326,526,0.619771863117871,0.300613496932515,0.699386503067485,"Black",0,0,0,0,0,0,0,0.963031423290203,0.0369685767097967,0.864520929606763
"SLIGH MIDDLE SCHOOL",2021,"Hispanic",84,72,156,526,0.296577946768061,0.538461538461538,0.461538461538462,"Black",0,0,0,0,0,0,0,0.963031423290203,0.0369685767097967,0.864520929606763
"SLIGH MIDDLE SCHOOL",2021,"Multiracial",0,0,0,526,0,NA,NA,"Black",0,0,0,0,0,0,0,0.963031423290203,0.0369685767097967,0.864520929606763
"SLIGH MIDDLE SCHOOL",2022,"White",20,21,41,560,0.0732142857142857,0.48780487804878,0.51219512195122,"Black",0,0,0,0,0,0,0,1,0,0.969853384765172
"SLIGH MIDDLE SCHOOL",2022,"Asian",0,0,0,560,0,NA,NA,"Black",0,0,0,0,0,0,0,1,0,0.969853384765172
"SLIGH MIDDLE SCHOOL",2022,"Black",109,239,348,560,0.621428571428571,0.313218390804598,0.686781609195402,"Black",0,0,0,0,0,0,0,1,0,0.969853384765172
"SLIGH MIDDLE SCHOOL",2022,"Hispanic",83,65,148,560,0.264285714285714,0.560810810810811,0.439189189189189,"Black",0,0,0,0,0,0,0,1,0,0.969853384765172
"SLIGH MIDDLE SCHOOL",2022,"Multiracial",12,11,23,560,0.0410714285714286,0.521739130434783,0.478260869565217,"Black",0,0,0,0,0,0,0,1,0,0.969853384765172
"SLIGH MIDDLE SCHOOL",2023,"White",12,12,24,536,0.0447761194029851,0.5,0.5,"Black",0,0,0,0,0,0,0,1,0,0.849021046906486
"SLIGH MIDDLE SCHOOL",2023,"Asian",0,0,0,536,0,NA,NA,"Black",0,0,0,0,0,0,0,1,0,0.849021046906486
"SLIGH MIDDLE SCHOOL",2023,"Black",155,201,356,536,0.664179104477612,0.435393258426966,0.564606741573034,"Black",0,0,0,0,0,0,0,1,0,0.849021046906486
"SLIGH MIDDLE SCHOOL",2023,"Hispanic",82,62,144,536,0.26865671641791,0.569444444444444,0.430555555555556,"Black",0,0,0,0,0,0,0,1,0,0.849021046906486
"SLIGH MIDDLE SCHOOL",2023,"Multiracial",0,12,12,536,0.0223880597014925,0,1,"Black",0,0,0,0,0,0,0,1,0,0.849021046906486
"SPOTO HIGH SCHOOL",2020,"White",35,206,241,1547,0.155785391079509,0.145228215767635,0.854771784232365,"Hispanic",0,0,0,0,1,0,1,0.764327108821636,0.235672891178364,1.26033992097645
"SPOTO HIGH SCHOOL",2020,"Asian",0,25,25,1547,0.0161603102779573,0,1,"Hispanic",0,0,0,0,1,0,1,0.764327108821636,0.235672891178364,1.26033992097645
"SPOTO HIGH SCHOOL",2020,"Black",38,549,587,1547,0.379444085326438,0.0647359454855196,0.93526405451448,"Hispanic",0,0,0,0,1,0,1,0.764327108821636,0.235672891178364,1.26033992097645
"SPOTO HIGH SCHOOL",2020,"Hispanic",31,570,601,1547,0.388493859082094,0.0515806988352745,0.948419301164726,"Hispanic",0,0,0,0,1,0,1,0.764327108821636,0.235672891178364,1.26033992097645
"SPOTO HIGH SCHOOL",2020,"Multiracial",14,79,93,1547,0.0601163542340013,0.150537634408602,0.849462365591398,"Hispanic",0,0,0,0,1,0,1,0.764327108821636,0.235672891178364,1.26033992097645
"SPOTO HIGH SCHOOL",2021,"White",39,205,244,1647,0.148148148148148,0.159836065573771,0.840163934426229,"Black",0,0,0,0,1,0,1,0.707199032062916,0.292800967937084,1.25372575044589
"SPOTO HIGH SCHOOL",2021,"Asian",0,26,26,1647,0.01578627808136,0,1,"Black",0,0,0,0,1,0,1,0.707199032062916,0.292800967937084,1.25372575044589
"SPOTO HIGH SCHOOL",2021,"Black",45,618,663,1647,0.402550091074681,0.0678733031674208,0.932126696832579,"Black",0,0,0,0,1,0,1,0.707199032062916,0.292800967937084,1.25372575044589
"SPOTO HIGH SCHOOL",2021,"Hispanic",49,564,613,1647,0.372191863995143,0.0799347471451876,0.920065252854812,"Black",0,0,0,0,1,0,1,0.707199032062916,0.292800967937084,1.25372575044589
"SPOTO HIGH SCHOOL",2021,"Multiracial",13,88,101,1647,0.0613236187006679,0.128712871287129,0.871287128712871,"Black",0,0,0,0,1,0,1,0.707199032062916,0.292800967937084,1.25372575044589
"SPOTO HIGH SCHOOL",2022,"White",54,205,259,1752,0.147831050228311,0.208494208494208,0.791505791505791,"Black",0,0,0,0,1,0,1,1,0,1.25150218062591
"SPOTO HIGH SCHOOL",2022,"Asian",0,34,34,1752,0.0194063926940639,0,1,"Black",0,0,0,0,1,0,1,1,0,1.25150218062591
"SPOTO HIGH SCHOOL",2022,"Black",74,623,697,1752,0.397831050228311,0.106169296987088,0.893830703012912,"Black",0,0,0,0,1,0,1,1,0,1.25150218062591
"SPOTO HIGH SCHOOL",2022,"Hispanic",62,605,667,1752,0.380707762557078,0.0929535232383808,0.907046476761619,"Black",0,0,0,0,1,0,1,1,0,1.25150218062591
"SPOTO HIGH SCHOOL",2022,"Multiracial",16,79,95,1752,0.0542237442922374,0.168421052631579,0.831578947368421,"Black",0,0,0,0,1,0,1,1,0,1.25150218062591
"SPOTO HIGH SCHOOL",2023,"White",54,219,273,1791,0.152428810720268,0.197802197802198,0.802197802197802,"Black",0,0,0,0,1,0,1,1,0,1.24302507452
"SPOTO HIGH SCHOOL",2023,"Asian",0,34,34,1791,0.0189838079285315,0,1,"Black",0,0,0,0,1,0,1,1,0,1.24302507452
"SPOTO HIGH SCHOOL",2023,"Black",72,647,719,1791,0.401451702959241,0.100139082058414,0.899860917941586,"Black",0,0,0,0,1,0,1,1,0,1.24302507452
"SPOTO HIGH SCHOOL",2023,"Hispanic",69,609,678,1791,0.3785594639866,0.101769911504425,0.898230088495575,"Black",0,0,0,0,1,0,1,1,0,1.24302507452
"SPOTO HIGH SCHOOL",2023,"Multiracial",16,71,87,1791,0.0485762144053601,0.183908045977011,0.816091954022989,"Black",0,0,0,0,1,0,1,1,0,1.24302507452
"STRAWBERRY CREST HIGH SCHOOL",2020,"White",142,701,843,2252,0.374333925399645,0.168446026097272,0.831553973902728,"Hispanic",0,0,1,0,0,0,1,0.553682342502218,0.446317657497782,1.25464968006834
"STRAWBERRY CREST HIGH SCHOOL",2020,"Asian",220,30,250,2252,0.11101243339254,0.88,0.12,"Hispanic",0,0,1,0,0,0,1,0.553682342502218,0.446317657497782,1.25464968006834
"STRAWBERRY CREST HIGH SCHOOL",2020,"Black",27,83,110,2252,0.0488454706927176,0.245454545454545,0.754545454545455,"Hispanic",0,0,1,0,0,0,1,0.553682342502218,0.446317657497782,1.25464968006834
"STRAWBERRY CREST HIGH SCHOOL",2020,"Hispanic",91,865,956,2252,0.424511545293073,0.0951882845188285,0.904811715481172,"Hispanic",0,0,1,0,0,0,1,0.553682342502218,0.446317657497782,1.25464968006834
"STRAWBERRY CREST HIGH SCHOOL",2020,"Multiracial",35,58,93,2252,0.0412966252220249,0.376344086021505,0.623655913978495,"Hispanic",0,0,1,0,0,0,1,0.553682342502218,0.446317657497782,1.25464968006834
"STRAWBERRY CREST HIGH SCHOOL",2021,"White",124,750,874,2384,0.366610738255034,0.14187643020595,0.85812356979405,"Hispanic",0,0,1,0,0,0,1,0.516345347862531,0.483654652137469,1.24126752059397
"STRAWBERRY CREST HIGH SCHOOL",2021,"Asian",254,29,283,2384,0.118708053691275,0.897526501766785,0.102473498233216,"Hispanic",0,0,1,0,0,0,1,0.516345347862531,0.483654652137469,1.24126752059397
"STRAWBERRY CREST HIGH SCHOOL",2021,"Black",19,102,121,2384,0.050755033557047,0.15702479338843,0.84297520661157,"Hispanic",0,0,1,0,0,0,1,0.516345347862531,0.483654652137469,1.24126752059397
"STRAWBERRY CREST HIGH SCHOOL",2021,"Hispanic",76,957,1033,2384,0.433305369127517,0.0735721200387222,0.926427879961278,"Hispanic",0,0,1,0,0,0,1,0.516345347862531,0.483654652137469,1.24126752059397
"STRAWBERRY CREST HIGH SCHOOL",2021,"Multiracial",32,41,73,2384,0.0306208053691275,0.438356164383562,0.561643835616438,"Hispanic",0,0,1,0,0,0,1,0.516345347862531,0.483654652137469,1.24126752059397
"STRAWBERRY CREST HIGH SCHOOL",2022,"White",114,736,850,2440,0.348360655737705,0.134117647058824,0.865882352941176,"Hispanic",0,0,1,0,0,0,1,1,0,1.24600895149157
"STRAWBERRY CREST HIGH SCHOOL",2022,"Asian",319,23,342,2440,0.14016393442623,0.932748538011696,0.0672514619883041,"Hispanic",0,0,1,0,0,0,1,1,0,1.24600895149157
"STRAWBERRY CREST HIGH SCHOOL",2022,"Black",21,99,120,2440,0.0491803278688525,0.175,0.825,"Hispanic",0,0,1,0,0,0,1,1,0,1.24600895149157
"STRAWBERRY CREST HIGH SCHOOL",2022,"Hispanic",68,998,1066,2440,0.436885245901639,0.0637898686679174,0.936210131332083,"Hispanic",0,0,1,0,0,0,1,1,0,1.24600895149157
"STRAWBERRY CREST HIGH SCHOOL",2022,"Multiracial",30,32,62,2440,0.0254098360655738,0.483870967741935,0.516129032258065,"Hispanic",0,0,1,0,0,0,1,1,0,1.24600895149157
"STRAWBERRY CREST HIGH SCHOOL",2023,"White",108,717,825,2474,0.333468067906225,0.130909090909091,0.869090909090909,"Hispanic",0,0,1,0,0,0,1,1,0,1.24285594281464
"STRAWBERRY CREST HIGH SCHOOL",2023,"Asian",355,23,378,2474,0.152789005658852,0.939153439153439,0.0608465608465608,"Hispanic",0,0,1,0,0,0,1,1,0,1.24285594281464
"STRAWBERRY CREST HIGH SCHOOL",2023,"Black",22,90,112,2474,0.0452708164915117,0.196428571428571,0.803571428571429,"Hispanic",0,0,1,0,0,0,1,1,0,1.24285594281464
"STRAWBERRY CREST HIGH SCHOOL",2023,"Hispanic",69,1031,1100,2474,0.444624090541633,0.0627272727272727,0.937272727272727,"Hispanic",0,0,1,0,0,0,1,1,0,1.24285594281464
"STRAWBERRY CREST HIGH SCHOOL",2023,"Multiracial",18,41,59,2474,0.0238480194017785,0.305084745762712,0.694915254237288,"Hispanic",0,0,1,0,0,0,1,1,0,1.24285594281464
"Sligh Middle School",2024,"White",15,32,47,901,0.0521642619311876,0.319148936170213,0.680851063829787,"Black",0,0,0,0,0,0,0,NA,NA,0.817331451917497
"Sligh Middle School",2024,"Asian",0,0,0,901,0,NA,NA,"Black",0,0,0,0,0,0,0,NA,NA,0.817331451917497
"Sligh Middle School",2024,"Black",190,427,617,901,0.684794672586016,0.307941653160454,0.692058346839546,"Black",0,0,0,0,0,0,0,NA,NA,0.817331451917497
"Sligh Middle School",2024,"Hispanic",87,138,225,901,0.249722530521643,0.386666666666667,0.613333333333333,"Black",0,0,0,0,0,0,0,NA,NA,0.817331451917497
"Sligh Middle School",2024,"Multiracial",12,0,12,901,0.0133185349611543,1,0,"Black",0,0,0,0,0,0,0,NA,NA,0.817331451917497
"Sligh Middle School ",2025,"White",12,14,26,749,0.0347129506008011,0.461538461538462,0.538461538461538,"Black",0,0,0,0,0,0,0,NA,NA,0.878036662350676
"Sligh Middle School ",2025,"Asian",0,0,0,749,0,NA,NA,"Black",0,0,0,0,0,0,0,NA,NA,0.878036662350676
"Sligh Middle School ",2025,"Black",139,343,482,749,0.643524699599466,0.288381742738589,0.711618257261411,"Black",0,0,0,0,0,0,0,NA,NA,0.878036662350676
"Sligh Middle School ",2025,"Hispanic",83,131,214,749,0.285714285714286,0.38785046728972,0.61214953271028,"Black",0,0,0,0,0,0,0,NA,NA,0.878036662350676
"Sligh Middle School ",2025,"Multiracial",14,13,27,749,0.0360480640854473,0.518518518518518,0.481481481481481,"Black",0,0,0,0,0,0,0,NA,NA,0.878036662350676
"Spoto High School",2024,"White",51,232,283,2069,0.136781053649106,0.180212014134276,0.819787985865724,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.19438293504661
"Spoto High School",2024,"Asian",0,34,34,2069,0.0164330594490092,0,1,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.19438293504661
"Spoto High School",2024,"Black",71,704,775,2069,0.374577090381827,0.0916129032258065,0.908387096774194,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.19438293504661
"Spoto High School",2024,"Hispanic",89,809,898,2069,0.434026099565007,0.099109131403118,0.900890868596882,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.19438293504661
"Spoto High School",2024,"Multiracial",13,66,79,2069,0.0381826969550507,0.164556962025316,0.835443037974684,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.19438293504661
